year,month,day,hour,minute,second,millisecond,UTC,open_CB-TRSF1,open_CB-TRSF2,open_CB1-22KV,open_CB2-22KV,open_CB3-22KV,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
2020,11,16,12,7,56,19,1605492476.019000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,56,131,1605492476.131000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,56,245,1605492476.245000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,56,359,1605492476.359000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,56,474,1605492476.474000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,56,591,1605492476.591000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,56,703,1605492476.703000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,56,816,1605492476.816000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,56,931,1605492476.931000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,57,47,1605492477.047000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,57,163,1605492477.163000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,57,278,1605492477.278000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,57,393,1605492477.393000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,57,506,1605492477.506000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,57,618,1605492477.618000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,57,734,1605492477.734000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,57,853,1605492477.853000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,57,975,1605492477.975000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,58,96,1605492478.096000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,58,207,1605492478.207000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,58,321,1605492478.321000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,58,436,1605492478.436000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,58,552,1605492478.552000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,58,668,1605492478.668000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,58,787,1605492478.787000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,58,905,1605492478.905000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,59,23,1605492479.023000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,59,138,1605492479.138000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,59,252,1605492479.252000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,59,368,1605492479.368000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,59,482,1605492479.482000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,59,596,1605492479.596000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,59,714,1605492479.714000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,59,827,1605492479.827000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,7,59,947,1605492479.947000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,0,64,1605492480.064000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,0,181,1605492480.181000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,0,295,1605492480.295000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,0,423,1605492480.423000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,0,533,1605492480.533000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,0,646,1605492480.646000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,0,763,1605492480.763000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,0,881,1605492480.881000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,0,996,1605492480.996000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,1,117,1605492481.117000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,1,228,1605492481.228000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,1,352,1605492481.352000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,1,474,1605492481.474000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,1,601,1605492481.601000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,1,715,1605492481.715000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,1,831,1605492481.831000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,1,944,1605492481.944000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,2,64,1605492482.064000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,2,190,1605492482.190000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,2,312,1605492482.312000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,2,433,1605492482.433000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,2,550,1605492482.550000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,2,669,1605492482.669000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,2,789,1605492482.789000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,2,912,1605492482.912000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,3,24,1605492483.024000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,3,141,1605492483.141000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,3,259,1605492483.259000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,3,374,1605492483.374000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,3,497,1605492483.497000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,3,621,1605492483.621000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,3,743,1605492483.743000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,3,861,1605492483.861000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,3,980,1605492483.980000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,4,109,1605492484.109000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,4,220,1605492484.220000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,4,339,1605492484.339000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,4,454,1605492484.454000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,4,570,1605492484.570000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,4,689,1605492484.689000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,4,805,1605492484.805000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,4,921,1605492484.921000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,5,32,1605492485.032000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,5,148,1605492485.148000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,5,276,1605492485.276000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,5,396,1605492485.396000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,5,518,1605492485.518000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,5,633,1605492485.633000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,5,752,1605492485.752000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,5,867,1605492485.867000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,5,984,1605492485.984000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,6,106,1605492486.106000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,6,221,1605492486.221000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,6,344,1605492486.344000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,6,460,1605492486.460000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,6,578,1605492486.578000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,6,694,1605492486.694000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,6,813,1605492486.813000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,6,930,1605492486.930000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,7,45,1605492487.045000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,7,161,1605492487.161000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,7,275,1605492487.275000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,7,394,1605492487.394000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,7,520,1605492487.520000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,7,638,1605492487.638000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,7,755,1605492487.755000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,7,873,1605492487.873000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,7,989,1605492487.989000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,8,109,1605492488.109000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,8,228,1605492488.228000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,8,344,1605492488.344000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,8,458,1605492488.458000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,8,572,1605492488.572000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,8,696,1605492488.696000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,8,809,1605492488.809000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,8,927,1605492488.927000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,9,44,1605492489.044000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,9,159,1605492489.159000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,9,276,1605492489.276000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,9,398,1605492489.398000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,9,516,1605492489.516000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,9,634,1605492489.634000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,9,752,1605492489.752000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,9,866,1605492489.866000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,9,983,1605492489.983000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,10,105,1605492490.105000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,10,223,1605492490.223000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,8,10,345,1605492490.345000,0,0,0,0,0,1,1,1,1,
