year,month,day,hour,minute,second,millisecond,UTC,open_CB-TRSF1,open_CB-TRSF2,open_CB1-22KV,open_CB2-22KV,open_CB3-22KV,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
2020,11,16,12,46,23,221,1605494783.221000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,23,336,1605494783.336000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,23,451,1605494783.451000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,23,564,1605494783.564000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,23,676,1605494783.676000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,23,791,1605494783.791000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,23,905,1605494783.905000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,24,16,1605494784.016000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,24,127,1605494784.127000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,24,242,1605494784.242000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,24,355,1605494784.355000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,24,467,1605494784.467000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,24,581,1605494784.581000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,24,699,1605494784.699000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,24,816,1605494784.816000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,24,928,1605494784.928000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,25,40,1605494785.040000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,25,161,1605494785.161000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,25,279,1605494785.279000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,25,400,1605494785.400000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,25,515,1605494785.515000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,25,632,1605494785.632000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,25,747,1605494785.747000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,25,861,1605494785.861000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,25,975,1605494785.975000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,26,89,1605494786.089000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,26,210,1605494786.210000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,26,324,1605494786.324000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,26,434,1605494786.434000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,26,546,1605494786.546000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,26,660,1605494786.660000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,26,773,1605494786.773000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,26,889,1605494786.889000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,27,5,1605494787.005000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,27,123,1605494787.123000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,27,241,1605494787.241000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,27,359,1605494787.359000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,27,473,1605494787.473000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,27,584,1605494787.584000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,27,703,1605494787.703000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,27,818,1605494787.818000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,27,939,1605494787.939000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,28,51,1605494788.051000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,28,169,1605494788.169000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,28,297,1605494788.297000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,28,411,1605494788.411000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,28,524,1605494788.524000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,28,640,1605494788.640000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,28,753,1605494788.753000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,28,872,1605494788.872000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,28,988,1605494788.988000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,29,104,1605494789.104000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,29,225,1605494789.225000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,29,343,1605494789.343000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,29,459,1605494789.459000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,29,569,1605494789.569000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,29,687,1605494789.687000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,29,801,1605494789.801000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,29,921,1605494789.921000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,30,36,1605494790.036000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,30,154,1605494790.154000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,30,269,1605494790.269000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,30,382,1605494790.382000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,30,495,1605494790.495000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,30,611,1605494790.611000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,30,724,1605494790.724000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,30,836,1605494790.836000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,30,954,1605494790.954000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,31,68,1605494791.068000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,31,181,1605494791.181000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,31,301,1605494791.301000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,31,416,1605494791.416000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,31,529,1605494791.529000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,31,646,1605494791.646000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,31,766,1605494791.766000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,31,883,1605494791.883000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,31,993,1605494791.993000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,32,106,1605494792.106000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,32,220,1605494792.220000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,32,340,1605494792.340000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,32,454,1605494792.454000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,32,571,1605494792.571000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,32,687,1605494792.687000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,32,800,1605494792.800000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,32,919,1605494792.919000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,33,31,1605494793.031000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,33,149,1605494793.149000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,33,264,1605494793.264000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,33,383,1605494793.383000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,33,497,1605494793.497000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,33,612,1605494793.612000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,33,729,1605494793.729000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,33,852,1605494793.852000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,33,971,1605494793.971000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,34,89,1605494794.089000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,34,208,1605494794.208000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,34,321,1605494794.321000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,34,440,1605494794.440000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,34,559,1605494794.559000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,34,677,1605494794.677000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,34,795,1605494794.795000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,34,912,1605494794.912000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,35,29,1605494795.029000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,35,152,1605494795.152000,0,0,0,0,0,1,1,1,1,
2020,11,16,12,46,35,273,1605494795.273000,0,0,0,0,0,1,1,1,1,
