year,month,day,hour,minute,second,millisecond,UTC,open_CB-TRSF1,open_CB-TRSF2,open_CB1-22KV,open_CB2-22KV,open_CB3-22KV,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
2020,11,11,13,28,30,465,1605065310.465000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,30,577,1605065310.577000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,30,696,1605065310.696000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,30,811,1605065310.811000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,30,920,1605065310.920000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,31,33,1605065311.033000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,31,145,1605065311.145000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,31,260,1605065311.260000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,31,372,1605065311.372000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,31,489,1605065311.489000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,31,604,1605065311.604000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,31,717,1605065311.717000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,31,831,1605065311.831000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,31,947,1605065311.947000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,32,63,1605065312.063000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,32,176,1605065312.176000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,32,290,1605065312.290000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,32,405,1605065312.405000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,32,523,1605065312.523000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,32,641,1605065312.641000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,32,752,1605065312.752000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,32,864,1605065312.864000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,32,983,1605065312.983000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,33,98,1605065313.098000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,33,211,1605065313.211000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,33,330,1605065313.330000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,33,446,1605065313.446000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,33,559,1605065313.559000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,33,678,1605065313.678000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,33,795,1605065313.795000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,33,911,1605065313.911000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,34,27,1605065314.027000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,34,145,1605065314.145000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,34,261,1605065314.261000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,34,371,1605065314.371000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,34,489,1605065314.489000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,34,601,1605065314.601000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,34,716,1605065314.716000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,34,832,1605065314.832000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,34,957,1605065314.957000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,35,73,1605065315.073000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,35,190,1605065315.190000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,35,310,1605065315.310000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,35,426,1605065315.426000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,35,539,1605065315.539000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,35,656,1605065315.656000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,35,774,1605065315.774000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,35,891,1605065315.891000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,36,8,1605065316.008000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,36,128,1605065316.128000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,36,244,1605065316.244000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,36,356,1605065316.356000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,36,475,1605065316.475000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,36,593,1605065316.593000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,36,711,1605065316.711000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,36,828,1605065316.828000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,36,942,1605065316.942000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,37,58,1605065317.058000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,37,168,1605065317.168000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,37,286,1605065317.286000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,37,404,1605065317.404000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,37,528,1605065317.528000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,37,645,1605065317.645000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,37,761,1605065317.761000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,37,879,1605065317.879000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,28,37,993,1605065317.993000,0,0,0,0,0,1,1,1,1,
