year,month,day,hour,minute,second,millisecond,UTC,open_CB2-66KV,open_CB3-66KV,open_CB-TRSF2,open_CB2-22KV,I_CB2-66KV,I_CB3-66KV,I_TRSF2-W1,I_TRSF2-W2,I_CB-TRSF2,I_CB2-22KV
2020,11,11,13,28,24,952,1605065304.952000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,25,71,1605065305.071000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,25,183,1605065305.183000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,25,296,1605065305.296000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,25,409,1605065305.409000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,25,523,1605065305.523000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,25,637,1605065305.637000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,25,753,1605065305.753000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,25,866,1605065305.866000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,25,978,1605065305.978000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,26,92,1605065306.092000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,26,205,1605065306.205000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,26,320,1605065306.320000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,26,431,1605065306.431000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,26,542,1605065306.542000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,26,655,1605065306.655000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,26,768,1605065306.768000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,26,884,1605065306.884000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,26,997,1605065306.997000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,27,113,1605065307.113000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,27,222,1605065307.222000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,27,333,1605065307.333000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,27,446,1605065307.446000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,27,558,1605065307.558000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,27,670,1605065307.670000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,27,783,1605065307.783000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,27,898,1605065307.898000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,28,9,1605065308.009000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,28,120,1605065308.120000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,28,231,1605065308.231000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,28,347,1605065308.347000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,28,461,1605065308.461000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,28,575,1605065308.575000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,28,695,1605065308.695000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,28,809,1605065308.809000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,28,920,1605065308.920000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,29,36,1605065309.036000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,29,154,1605065309.154000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,29,268,1605065309.268000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,29,384,1605065309.384000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,29,501,1605065309.501000,1,0,0,1,0,17,17,30,52,0,
2020,11,11,13,28,29,614,1605065309.614000,1,0,0,1,0,17,17,30,52,0,
