pkt arrive time in UTC,Label,Heartbeat,MACsrc,MACdst,APPID,GOOSElength,gocbRef,Timeallowedtolive,datset,goID,t,Dif_St,Dif_Sq,stNum,sqNum,istest?,num of data,data_Dec,data,I_CB1-66KV,I_CB2-66KV,I_CB3-66KV,I_TRSF1-W1,I_TRSF1-W2,I_CB-TRSF1,I_TRSF2-W1,I_TRSF2-W2,I_CB-TRSF2,I_CB2-22KV,I_FDR1,I_FDR4,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
1605062722.81665,0,1.00052,11,255,3,152,1131,2000,PIOC,131,1605062716,0,1,1,6,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062723.42537,0,1.00028,99,255,4,142,1231,2000,BFP,231,1605062715,0,1,1,7,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062723.59331,0,1.00018,23,255,1,147,1111,2000,PIOC,111,1605062712,0,1,1,10,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062723.68495,0,1.00107,32,255,2,147,1121,2000,PIOC,121,1605062713,0,1,1,9,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062723.81751,0,1.00086,11,255,3,152,1131,2000,PIOC,131,1605062716,0,1,1,7,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062724.42606,0,1.00069,99,255,4,142,1231,2000,BFP,231,1605062715,0,1,1,8,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062724.59411,0,1.00080,23,255,1,147,1111,2000,PIOC,111,1605062712,0,1,1,11,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062724.68519,0,1.00024,32,255,2,147,1121,2000,PIOC,121,1605062713,0,1,1,10,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062724.81787,0,1.00036,11,255,3,152,1131,2000,PIOC,131,1605062716,0,1,1,8,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062725.42651,0,1.00045,99,255,4,142,1231,2000,BFP,231,1605062715,0,1,1,9,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062725.59472,0,1.00061,23,255,1,147,1111,2000,PIOC,111,1605062712,0,1,1,12,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062725.68558,0,1.00039,32,255,2,147,1121,2000,PIOC,121,1605062713,0,1,1,11,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062725.81835,0,1.00048,11,255,3,152,1131,2000,PIOC,131,1605062716,0,1,1,9,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062726.42723,0,1.00072,99,255,4,142,1231,2000,BFP,231,1605062715,0,1,1,10,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062726.59517,0,1.00045,23,255,1,147,1111,2000,PIOC,111,1605062712,0,1,1,13,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062726.68600,0,1.00042,32,255,2,147,1121,2000,PIOC,121,1605062713,0,1,1,12,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062726.81880,0,1.00045,11,255,3,152,1131,2000,PIOC,131,1605062716,0,1,1,10,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062727.42725,0,1.00002,99,255,4,142,1231,2000,BFP,231,1605062715,0,1,1,11,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062727.59555,0,1.00038,23,255,1,147,1111,2000,PIOC,111,1605062712,0,1,1,14,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062727.68619,0,1.00019,32,255,2,147,1121,2000,PIOC,121,1605062713,0,1,1,13,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062727.81930,0,1.00050,11,255,3,152,1131,2000,PIOC,131,1605062716,0,1,1,11,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062728.42769,0,1.00044,99,255,4,142,1231,2000,BFP,231,1605062715,0,1,1,12,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062728.59600,0,1.00045,23,255,1,147,1111,2000,PIOC,111,1605062712,0,1,1,15,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062728.68775,0,1.00156,32,255,2,147,1121,2000,PIOC,121,1605062713,0,1,1,14,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062728.81976,0,1.00046,11,255,3,152,1131,2000,PIOC,131,1605062716,0,1,1,12,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062729.42830,0,1.00061,99,255,4,142,1231,2000,BFP,231,1605062715,0,1,1,13,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062729.59647,0,1.00047,23,255,1,147,1111,2000,PIOC,111,1605062712,0,1,1,16,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062729.68924,0,1.00149,32,255,2,147,1121,2000,PIOC,121,1605062713,0,1,1,15,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062729.82034,0,1.00058,11,255,3,152,1131,2000,PIOC,131,1605062716,0,1,1,13,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062730.42891,0,1.00061,99,255,4,142,1231,2000,BFP,231,1605062715,0,1,1,14,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062730.59674,0,1.00027,23,255,1,147,1111,2000,PIOC,111,1605062712,0,1,1,17,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062730.68865,0,0.99941,32,255,2,147,1121,2000,PIOC,121,1605062713,0,1,1,16,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062730.82144,0,1.00110,11,255,3,152,1131,2000,PIOC,131,1605062716,0,1,1,14,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
