year,month,day,hour,minute,second,millisecond,UTC,open_CB1-66KV,open_CB2-66KV,open_CB-TRSF1,open_CB2-22KV,I_CB1-66KV,I_CB2-66KV,I_TRSF1-W1,I_TRSF1-W2,I_CB-TRSF1,I_CB2-22KV
2020,11,16,15,5,10,626,1605503110.626000,0,0,0,0,17,0,17,30,52,0,
2020,11,16,15,5,10,738,1605503110.738000,0,1,0,1,17,0,17,30,52,0,
2020,11,16,15,5,10,854,1605503110.854000,0,1,0,1,17,0,17,30,52,0,
2020,11,16,15,5,10,968,1605503110.968000,0,1,0,1,17,0,17,30,52,0,
2020,11,16,15,5,11,82,1605503111.082000,0,1,0,1,17,0,17,30,52,0,
2020,11,16,15,5,11,197,1605503111.197000,0,1,0,1,17,0,17,30,52,0,
2020,11,16,15,5,11,309,1605503111.309000,0,1,0,1,17,0,17,30,52,0,
2020,11,16,15,5,11,419,1605503111.419000,0,1,0,1,17,0,17,30,52,0,
2020,11,16,15,5,11,530,1605503111.530000,0,1,0,1,17,0,17,30,52,0,
2020,11,16,15,5,11,642,1605503111.642000,0,1,0,1,17,0,17,30,52,0,
2020,11,16,15,5,11,756,1605503111.756000,0,1,0,1,17,0,17,30,52,0,
2020,11,16,15,5,11,868,1605503111.868000,0,1,0,1,17,0,17,30,52,0,
2020,11,16,15,5,11,985,1605503111.985000,0,1,0,1,17,0,17,30,52,0,
2020,11,16,15,5,12,100,1605503112.100000,0,1,0,1,17,0,17,30,52,0,
2020,11,16,15,5,12,210,1605503112.210000,0,1,0,1,17,0,17,30,52,0,
2020,11,16,15,5,12,330,1605503112.330000,0,1,0,1,17,0,17,30,52,0,
2020,11,16,15,5,12,442,1605503112.442000,0,1,0,1,17,0,17,30,52,0,
2020,11,16,15,5,12,555,1605503112.555000,0,1,0,1,17,0,17,30,52,0,
2020,11,16,15,5,12,673,1605503112.673000,0,1,0,1,17,0,17,30,52,0,
2020,11,16,15,5,12,787,1605503112.787000,0,1,0,1,17,0,17,30,52,0,
2020,11,16,15,5,12,899,1605503112.899000,0,1,0,1,17,0,17,30,52,0,
2020,11,16,15,5,13,13,1605503113.013000,0,1,0,1,17,0,17,30,52,0,
2020,11,16,15,5,13,124,1605503113.124000,0,1,0,1,17,0,17,30,52,0,
2020,11,16,15,5,13,239,1605503113.239000,0,1,0,1,17,0,17,30,52,0,
2020,11,16,15,5,13,355,1605503113.355000,0,1,0,1,17,0,17,30,52,0,
2020,11,16,15,5,13,468,1605503113.468000,0,1,0,1,17,0,17,30,52,0,
2020,11,16,15,5,13,584,1605503113.584000,0,1,0,1,17,0,17,30,52,0,
2020,11,16,15,5,13,699,1605503113.699000,0,1,0,1,17,0,17,30,52,0,
2020,11,16,15,5,13,812,1605503113.812000,0,1,0,1,17,0,17,30,52,0,
2020,11,16,15,5,13,928,1605503113.928000,0,1,0,1,17,0,17,30,52,0,
2020,11,16,15,5,14,44,1605503114.044000,0,1,0,1,17,0,17,30,52,0,
2020,11,16,15,5,14,162,1605503114.162000,0,1,0,1,17,0,17,30,52,0,
