year,month,day,hour,minute,second,millisecond,UTC,open_CB-TRSF1,open_CB-TRSF2,open_CB1-22KV,open_CB2-22KV,open_CB3-22KV,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
2020,11,11,12,57,35,209,1605063455.209000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,35,329,1605063455.329000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,35,438,1605063455.438000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,35,549,1605063455.549000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,35,663,1605063455.663000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,35,777,1605063455.777000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,35,888,1605063455.888000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,36,0,1605063456.000000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,36,112,1605063456.112000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,36,227,1605063456.227000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,36,339,1605063456.339000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,36,450,1605063456.450000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,36,562,1605063456.562000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,36,677,1605063456.677000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,36,790,1605063456.790000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,36,904,1605063456.904000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,37,16,1605063457.016000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,37,129,1605063457.129000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,37,243,1605063457.243000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,37,359,1605063457.359000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,37,472,1605063457.472000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,37,585,1605063457.585000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,37,699,1605063457.699000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,37,814,1605063457.814000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,37,932,1605063457.932000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,38,49,1605063458.049000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,38,161,1605063458.161000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,38,279,1605063458.279000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,38,394,1605063458.394000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,38,507,1605063458.507000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,38,621,1605063458.621000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,38,736,1605063458.736000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,38,849,1605063458.849000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,38,963,1605063458.963000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,39,76,1605063459.076000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,39,187,1605063459.187000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,39,299,1605063459.299000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,39,415,1605063459.415000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,39,531,1605063459.531000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,39,643,1605063459.643000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,39,759,1605063459.759000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,39,869,1605063459.869000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,39,982,1605063459.982000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,40,93,1605063460.093000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,40,208,1605063460.208000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,40,323,1605063460.323000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,40,433,1605063460.433000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,40,547,1605063460.547000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,40,662,1605063460.662000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,40,776,1605063460.776000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,40,891,1605063460.891000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,41,11,1605063461.011000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,41,123,1605063461.123000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,41,236,1605063461.236000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,41,350,1605063461.350000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,41,467,1605063461.467000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,41,582,1605063461.582000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,41,699,1605063461.699000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,41,813,1605063461.813000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,41,932,1605063461.932000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,42,45,1605063462.045000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,42,156,1605063462.156000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,42,269,1605063462.269000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,42,385,1605063462.385000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,42,497,1605063462.497000,0,0,0,0,0,1,1,1,1,
2020,11,11,12,57,42,611,1605063462.611000,0,0,0,0,0,1,1,1,1,
