year,month,day,hour,minute,second,millisecond,UTC,open_CB-TRSF1,open_CB-TRSF2,open_CB1-22KV,open_CB2-22KV,open_CB3-22KV,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
2020,11,11,13,13,36,486,1605064416.486000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,36,597,1605064416.597000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,36,713,1605064416.713000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,36,824,1605064416.824000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,36,936,1605064416.936000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,37,49,1605064417.049000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,37,164,1605064417.164000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,37,274,1605064417.274000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,37,388,1605064417.388000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,37,505,1605064417.505000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,37,621,1605064417.621000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,37,736,1605064417.736000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,37,850,1605064417.850000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,37,963,1605064417.963000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,38,73,1605064418.073000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,38,186,1605064418.186000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,38,304,1605064418.304000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,38,416,1605064418.416000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,38,533,1605064418.533000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,38,645,1605064418.645000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,38,762,1605064418.762000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,38,877,1605064418.877000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,38,992,1605064418.992000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,39,117,1605064419.117000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,39,230,1605064419.230000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,39,348,1605064419.348000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,39,459,1605064419.459000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,39,571,1605064419.571000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,39,687,1605064419.687000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,39,805,1605064419.805000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,39,918,1605064419.918000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,40,33,1605064420.033000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,40,148,1605064420.148000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,40,272,1605064420.272000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,40,396,1605064420.396000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,40,513,1605064420.513000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,40,630,1605064420.630000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,40,747,1605064420.747000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,40,868,1605064420.868000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,40,985,1605064420.985000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,41,111,1605064421.111000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,41,226,1605064421.226000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,41,346,1605064421.346000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,41,466,1605064421.466000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,41,579,1605064421.579000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,41,691,1605064421.691000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,41,809,1605064421.809000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,41,926,1605064421.926000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,42,42,1605064422.042000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,42,163,1605064422.163000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,42,282,1605064422.282000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,42,399,1605064422.399000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,42,516,1605064422.516000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,42,630,1605064422.630000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,42,743,1605064422.743000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,42,866,1605064422.866000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,42,982,1605064422.982000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,43,102,1605064423.102000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,43,222,1605064423.222000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,43,335,1605064423.335000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,43,451,1605064423.451000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,43,571,1605064423.571000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,43,688,1605064423.688000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,43,804,1605064423.804000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,43,922,1605064423.922000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,44,42,1605064424.042000,0,0,0,0,0,1,1,1,1,
2020,11,11,13,13,44,161,1605064424.161000,0,0,0,0,0,1,1,1,1,
